都道府県,施設名,住所,place_id
東京,BIZcircle新中野,日本、〒164-0012 東京都中野区本町４丁目４４−１３ 西京城西ビル 2階,ChIJAQAQ7unyGGARiZwQyZOdJZ8
東京,FromScratch Works 中野,日本、〒165-0026 東京都中野区新井２丁目３０ ４IFOビル 7FB,ChIJF7bEK2TzGGARvlrUMKMprX4
東京,ジザイ 中野坂上,日本、〒164-0011 東京都中野区中央２丁目９−１ サン・ロータスビル 6F,ChIJkx9LRXnzGGAREwitj0tnpTw
東京,ジザイ 新井薬師前,日本、〒164-0002 東京都中野区上高田３丁目２１−１４ 西田ビルヴィラサンヴェール1F ヴィラサンヴェール,ChIJDavAMFvzGGARY_khuhO7ZPQ
東京,ジザイ 中野2,日本、〒164-0001 東京都中野区中野５丁目６５−５ S・K中野ビル 6F,ChIJJQwljt_zGGARu3k5ip0l3_s
東京,中野コワーキングスペース Forest,日本、〒164-0001 東京都中野区中野３丁目３６−１２ 中野駅前ビル 5階,ChIJ9YyUvHvzGGARqkQosVvwIgE
東京,NAKANO HAKO,日本、〒164-1001 東京都中野区中野２丁目２４ ナカノサウステラ レジデンス棟 2階201,ChIJE1HJFkXzGGAR_rmzz_9aPCE
東京,アイデスク中野自習室,日本、〒164-0001 東京都中野区中野５丁目６０−６ サンモール共同ビル 3F,ChIJN7AkoQTzGGARNvScMjBiAg4
東京,ジザイ 中野,日本、〒164-0001 東京都中野区中野２丁目３０−８ 中野パールスカイビル Ⅱ-8階,ChIJJSfzsAnzGGARRtAo56LmCuA
東京,H¹T 中野（エイチワンティー）,日本、〒164-0001 東京都中野区中野３丁目３６−１５ ニュークリアビル 4階,ChIJNcxtZbTzGGARBwlBrRgi1QY
東京,テレキューブ 中野セントラルパークイースト1F,日本、〒164-0001 東京都中野区中野４丁目１０−１ 中野セントラルパークイースト 1F,ChIJv3k1RqXzGGARylsk7kD_QIE
東京,NewWork 中野,日本、〒164-0001 東京都中野区中野５丁目６５−３ A-01ビル 3F,ChIJw1pRIDXzGGARGk7i1oqj7Gk
東京,レンタルオフィスのKAns,日本、〒164-0001 東京都中野区中野６丁目２−１９ 1F B1F,ChIJG7GpbJ7zGGARcpwyvyqcEJo
東京,シェアオフィス練馬,"日建練馬ビル 2f, １丁目-２０-８ 練馬 練馬区 東京都 176-0001 日本",ChIJ8Soarw7tGGAR79lQaBzwMdo
東京,emiffice（エミフィス）練馬 シェアオフィス,日本、〒176-0001 東京都練馬区練馬１丁目３−１０ 西武鉄道練馬駅2階構内,ChIJh42yZ1LtGGARN67DT3O1fkE
東京,ジザイ 練馬2,日本、〒176-0001 東京都練馬区練馬１丁目４−１ ユニティフォーラム Ⅱ3F,ChIJo1yG2fftGGARX2uQohD5Xbw
東京,ぼっとう＆よはく,日本、〒176-0005 東京都練馬区旭丘１丁目６５−１８ 旭丘ダイヤモンドビル 202,ChIJNwBes7HtGGARmGjFiIlllQQ
東京,ジザイ 練馬,日本、〒176-0012 東京都練馬区豊玉北５丁目１７−１７ 朝日生命練馬ビル 1F,ChIJqyPWMf7tGGARf5HBkTDlI0g
東京,起業家シェアハウス『x-garden桜台』,日本、〒176-0012 東京都練馬区豊玉北３丁目１５−１７ x-garden桜台,ChIJ1cCxhG3tGGARpdhNA0Z7F0s
東京,ワークスタイリングSOLO 練馬,日本、〒176-0012 東京都練馬区豊玉北５丁目１７−１０ BPRプレイス練馬 （旧 LOC`S NERIMA BLDG）8階,ChIJpRykxBztGGAR2PPRkHrH8Rw
東京,H¹T 練馬（エイチワンティー）,"日本、〒176-0012 東京都練馬区豊玉北５丁目１７−１０, Loc’s Nerima Bldg., 3階",ChIJRVFW0RDtGGARYWU6y4uvalw
東京,テイクアナップ（TAKE A NAP）千川幸町店 コワーキングスペース,日本、〒173-0034 東京都板橋区幸町６６−４ HacksGarden201,ChIJvRsuEQmTGGARvtRU254-MUM
東京,ジザイ 上石神井,日本、〒177-0044 東京都練馬区上石神井１丁目１４−８ P&Gビル 2F,ChIJ531L32vvGGAR0hPFof3bbDE
東京,Lounge by m コワーキング石神井,日本、〒177-0041 東京都練馬区石神井町２丁目７−５ ブルーストーン 2F,ChIJr8LGqYLvGGARHzkgjGweEyE
東京,Lounge by m コワーキング大泉学園店,日本、〒178-0063 東京都練馬区東大泉１丁目２６−１２,ChIJXzt08CnvGGARhr07eVRRiGo
東京,ジザイ 小竹向原,日本、〒173-0036 東京都板橋区向原２丁目３６−４ 貸店舗1F・2F,ChIJw1S1SIDtGGARy_JZGQHd1S8
東京,BIZcomfort中板橋,日本、〒173-0021 東京都板橋区弥生町３３−３ 三春ビル 5F,ChIJs-PWhSOTGGARfdzwEcqgm2A
東京,Just Office Ekoda,日本、〒176-0006 東京都練馬区栄町２７−５,ChIJy5Pih7qLGGARz2XM0-8-V6E
東京,BIZcircle板橋本町,日本、〒174-0062 東京都板橋区富士見町１４−５,ChIJr9kLp4WTGGARo-XLXIhTpxE
東京,いいオフィス志村坂上（コワーキングスペース/リモートワーク/オンライン会議/会議室）,日本、〒174-0056 東京都板橋区志村１丁目１３−１４ ニューライフ志村坂上 ２Ｆ,ChIJld_tQHCTGGARMWet7ZhhGOk
東京,emiffice（エミフィス）大泉学園 シェアオフィス,日本、〒178-0063 東京都練馬区東大泉１丁目２８−１ グランエミオ大泉学園 1階,ChIJNUoBrPvvGGARG0mgfVGadFM
東京,MY TIME マイタイム,日本、〒179-0075 東京都練馬区高松４丁目６−１ 長谷美ビル ビズテラス光が丘 6F,ChIJCVd0K0vtGGAR5Dyxx6pkTlE
東京,NewWork大泉学園,日本、〒178-0063 東京都練馬区東大泉１丁目２９−１ 大泉学園ゆめりあ 1 3F,ChIJbaCoFY_vGGARF7QAMWvN73A
東京,358,日本、〒113-0033 東京都文京区本郷４丁目１７−８ 小柳ビル 3階,ChIJRbeEBxeNGGARconynuKxQRE
東京,BIZcomfort文京白山,日本、〒113-0001 東京都文京区白山１丁目１３−７ アクア白山ビル 7F,ChIJh1yYrEqMGGAR_duTZHRw5cw
東京,自習室KAKOI（後楽園駅前店）,日本、〒112-0002 東京都文京区小石川２丁目１−２ ユニオン小石川第1ビル 3階,ChIJ9Ti3ENCNGGAR_ADtD_cPgqs
東京,千石自習室,日本、〒113-0021 東京都文京区本駒込２丁目１０−４ 四季ビル千石 3階,ChIJja98Y6ONGGARxxpCkgNALTM
東京,ジザイ 後楽園,日本、〒112-0002 東京都文京区小石川１丁目３−１１ ライジングプラザ後楽園 4・8F,ChIJy2g_dseNGGARmqQ6fu43y4Q
東京,文京ベンチャーベース【自習室・コワーキングスペース】,日本、〒113-0001 東京都文京区白山１丁目６−４,ChIJSZD_XaaNGGAR--rZn2JoprI
東京,自習室KAKOI（文京シビックセンター前店）,日本、〒112-0002 東京都文京区小石川２丁目１−１ ユニオン小石川第2ビル 2階,ChIJTR5_ulmNGGARtZPJBoCznHI
東京,Work Lounge WACRE (ワクレ) | コワーキングスペース,日本、〒101-0061 東京都千代田区神田三崎町３丁目１−１ 高橋セーフビル 5階,ChIJT7YRWKuNGGARIPtTe_lI6Rg
東京,WORKERS CAFE by Feathers,日本、〒112-0013 東京都文京区音羽１丁目２５−１３ SPACE-T 2F,ChIJMT7k8SGNGGARLIAKi_s7nMc
東京,RYOZAN PARK OTSUKA,日本、〒170-0005 東京都豊島区南大塚３丁目３６−7 5 6階,ChIJ59auN0-NGGARhQ28aPTiXiw
東京,自習室KAKOI（本郷三丁目駅前店）,日本、〒113-0033 東京都文京区本郷２丁目２７−１７ ＩＣＮビル 2階,ChIJR1_KnNCNGGARZQFTtJDZAkE
東京,BIZcomfort駒込,日本、〒170-0003 東京都豊島区駒込２丁目３−３ 駒込北口ビル 3F,ChIJj4QyuZaNGGARJBhJAYNTVmg
東京,BIZcomfort御茶ノ水,日本、〒113-0033 東京都文京区本郷３丁目４−３ ヒルズ８８４お茶の水ビル 4F・5F お茶ノ水ビル,ChIJ__9rpiKMGGARG4Qoy9O4rhU
東京,MID POINT大塚,日本、〒170-0005 東京都豊島区南大塚２丁目３８−１ リードシー大塚ビル 5~8F,ChIJrQy0H8aNGGARqmhAY94Ebwo
東京,CO-WORKING&JAZZCLUB EXPRESSION,日本、〒101-0051 東京都千代田区神田神保町２丁目２０−６ 恒倉ビル B1F,ChIJgf4H1FaNGGAR_rOav08R_RU
東京,AndWorker神楽坂,日本、〒112-0014 東京都文京区関口１丁目５−１０,ChIJFUJOwReNGGARFBA7YzOhWyg
東京,BIZcomfort大塚,日本、〒170-0004 東京都豊島区北大塚１丁目１９−１２ コルティス大塚 5F・6F,ChIJd8_1SHaNGGARP-2SjaRYU_U
東京,ワークスタイリング 後楽園,日本、〒112-0002 東京都文京区小石川１丁目１−１ 文京ガーデンゲートタワー19階,ChIJjWAN0-aNGGARSIAruV3NA4E
東京,StartupSide Tokyo｜スタートアップサイド東京,日本、〒101-0064 東京都千代田区神田猿楽町２丁目８−１１ Vort水道橋III 7・8・9階,ChIJgyM3F-mNGGARcXSuMmcMA68
東京,1/3rd Life （ワンサードライフ）,日本、〒101-0021 東京都千代田区外神田５丁目１−１０ 千住ビル 1F/2F,ChIJiaFqC6KNGGARl87ZciKIKYY
東京,Cozy Works Kamiyacho,日本、〒105-6004 東京都港区虎ノ門４丁目３−１ 城山トラストタワー 4階,ChIJ00dXkpCLGGARi9MXb91Ce3s
東京,コワーキングスペース TeaTree Studio,日本、〒105-0003 東京都港区西新橋１丁目１７−６ 高嶋ビル 4F,ChIJq6o2n-yLGGARR3nNB5mGPC0
東京,Kant. ｜ WORK LOUNGE ｜OFFICE ｜CAFE&MUSIC BAR LOUNGE,日本、〒106-0032 東京都港区六本木４丁目８−５ 和幸ビル,ChIJl2080G-LGGARa2u_B0XIDJ4
東京,コワーキングスペース いいオフィス浜松町 by wedo,日本、〒105-0012 東京都港区芝大門１丁目６−６ 芝大門ヤマトビル 3F,ChIJWx38lueLGGARRNG2EmPHWco
東京,ビジネスエアポート新橋,日本、〒105-0004 東京都港区新橋１丁目１２−９ 新橋プレイス 6F･7F･8F,ChIJEdy3IoCLGGARh7oyhiqhAaU
東京,クロスオフィス六本木,日本、〒106-0032 東京都港区六本木７丁目１４−２３,ChIJtYXIZkmLGGARnOTSAc2tEcs
東京,THE HUB 南青山BASEⅡ nex Inc.,日本、〒107-0062 東京都港区南青山３丁目４−７ 第７ＳＹビル,ChIJszmMZO2NGGARehLG0VAvuso
東京,赤坂アントレサロン,日本、〒107-0052 東京都港区赤坂４丁目８−１９ 3階,ChIJk0S05MmNGGARUsA2pjGc2gQ
東京,THE HUB 芝浦 nex Inc.,日本、〒105-0023 東京都港区芝浦１丁目９−７ おもだかビル 4F,ChIJ4dvEFsqLGGARBgibKRcyfoc
東京,NewWork 新橋,日本、〒105-0004 東京都港区新橋１丁目１５−７ 新橋NFビル 7F,ChIJ1_88NAqLGGARranNnXrg3EY
東京,ニュー新橋コワーキング,日本、〒105-0004 東京都港区新橋２丁目１６−１ ニュー新橋ビル ３０５C,ChIJCYG4KuqLGGAR0KYbO1yHUf8
東京,THE HUB 高輪 nex Inc.,"日本、〒108-0074 東京都港区高輪２丁目１４−１７ グレイス高輪 8,9F",ChIJK7DvmFOKGGARLm0yVyuYCto
東京,港区立産業振興センター,日本、〒108-0014 東京都港区芝５丁目３６−４ ９階,ChIJw1O02kaLGGARJV2AbCymfpM
東京,ワークスタイリング 品川,日本、〒108-0075 東京都港区港南２丁目１６−５ 受付 Nbf 品川タワー 5階,ChIJcx7_m5SLGGARZcwOBd9CelE
東京,SPACES品川,日本、〒108-0075 東京都港区港南２丁目１６−１ 7F･8F 品川イーストワンタワー,ChIJ89sJctGLGGARXh3JQzLFcNs
東京,THE HUB 田町三田BASE nex Inc.,日本、〒108-0073 東京都港区三田３丁目４−３ RIPL9（リップルナイン 8F,ChIJD_n5EzGLGGARa6y0DNJ8ZGg
東京,ビジネスエアポート竹芝,日本、〒105-7508 東京都港区海岸１丁目７−１ 東京ポートシティ竹芝オフィスタワ 8F,ChIJW7CXV-KLGGARyzmgd8_loec
東京,クロスオフィス三田,日本、〒108-0014 東京都港区芝５丁目２９−２０,ChIJOWKzobGLGGARcnduePL7UOU
東京,BIRTH LAB / WORK,日本、〒106-0045 東京都港区麻布十番２丁目２０−７ 髙木ビル１F,ChIJ7a-L5V-LGGARFiiPXOvB37A
東京,ビジネスエアポート品川,日本、〒108-0075 東京都港区港南２丁目１６−２ 太陽生命品川ビル 28階,ChIJ-49gGVuKGGARjl2bhNoUwN4
東京,AWS Startup Loft Tokyo,日本、〒141-0021 東京都品川区上大崎３丁目１−１ 目黒セントラルスクエア 17F アマゾン新目黒オフィス,ChIJAwIIyMmLGGARgSXAT7lGl_4
東京,work.GO目黒碑文谷,日本、〒152-0003 東京都目黒区碑文谷５丁目２−５ T&Aビル 5F,ChIJzTleg3X1GGARBtswtniZnWk
東京,Impact HUB Tokyo,日本、〒153-0063 東京都目黒区目黒２丁目１１−３,ChIJN8ZpFiOLGGARl5gv5fDdSjo
東京,いいオフィス中目黒,日本、〒153-0051 東京都目黒区上目黒３丁目７−３ アオイハウス中目黒Nビル4A,ChIJMWs5K-OLGGARF2-9aTd_er0
東京,NewWork 中目黒,日本、〒153-0043 東京都目黒区東山１丁目６−７ フォーラム中目黒 6F,ChIJ69aTWvuLGGAR1CNmyuTeMr4
東京,inBase祐天寺【コワーキングスペース】,日本、〒153-0053 東京都目黒区五本木２丁目１３−２ 1F,ChIJBb8O0x6LGGARCt2TkIeTjW8
東京,MID POINT目黒不動前,日本、〒141-0031 東京都品川区西五反田３丁目１５−６ リードシー目黒不動前ビル,ChIJ5-1sBROLGGAROx45S-yywYE
東京,ワークスタイリング目黒,日本、〒141-0021 東京都品川区上大崎４丁目１−５ 目黒ヒルトップウォーク5階,ChIJxy8T3f2LGGARWOe_oeZ7dzM
東京,Pointline Yutenji,日本、〒153-0052 東京都目黒区祐天寺２丁目１３−４,ChIJKWTlP4r1GGAR-HYRDipsHMM
東京,ジザイ 中目黒,日本、〒153-0051 東京都目黒区上目黒３丁目３−１４ アサヒ電機・朝日生命中目黒ビル 7F,ChIJozJZ9GqLGGARF8mII-w2SiE
東京,大橋会館_オフィス,日本、〒153-0043 東京都目黒区東山３丁目７−１１ 大橋会館,ChIJ-Uxj_Wr1GGAR7wS9Tnk3kPs
東京,セルオフィス目黒,日本、〒153-0063 東京都目黒区目黒１丁目４−１６ 目黒Gビル ７F,ChIJKXy9J_GLGGARqzG2BvSu6fU
東京,MIDORI.so NAKAMEGURO,日本、〒153-0042 東京都目黒区青葉台３丁目３−１１,ChIJyYJ4dFOLGGAR1s0yqePtAiw
東京,inbase都立大学【コワーキングスペース】,日本、〒152-0031 東京都目黒区中根１丁目６−１２ 菅野ビル 3F,ChIJjUSc9WD1GGAR3FgywsOZRdM
東京,ワークスタイリング 中目黒,日本、〒153-0051 東京都目黒区上目黒２丁目９−１ 中目黒Gs第1ビル 8階,ChIJXz2cQF2LGGARec_FetZhVEE
東京,シンクーカン東京コワーキングスペース,日本、〒152-0031 東京都目黒区中根２丁目１１−５ クルミビル ２Ｆ,ChIJA1HZsHL1GGARotxczcyDPoU
東京,ジザイ 目黒,日本、〒141-0021 東京都品川区上大崎２丁目１６−５ 目黒ステーションサイドビル 8F,ChIJEcZySh6LGGARZIGiElLGQb0
東京,SoloTime 中目黒,日本、〒153-0051 東京都目黒区上目黒３丁目２−１ 明治安田生命中目黒ビル 4階,ChIJ1QJEboiLGGARLU1lOhKJYyk
東京,SENQ目黒,日本、〒141-0021 東京都品川区上大崎３丁目２−１ 目黒センタービル 8階,ChIJRxXNu1CLGGARBf8RaSgjGdA
東京,H¹T 中目黒（エイチワンティー）,日本、〒153-0051 東京都目黒区上目黒３丁目３−１４ アサヒ電気朝日生命中目黒ビル ７階,ChIJg0hiYeyLGGARgtefY8nKtzo
